Name,Reactions,Comments,Reposts,Content,Date
Minería Chilena,208,1 comment,8 reposts,"Chuquicamata realiza histórica recuperación de molibdeno durante 2022La División indicó que procesa cerca del 63% del molibdeno de Codelco, por lo que el proceso estuvo enfocado en el trabajo en equipo y la seguridad de todas y todos los trabajadores.#mineria#mineriachilenaCODELCO – Corporación Nacional del Cobre de Chilehttps://bit.ly/3JrS3AH",
Wittingly Ventures,0,,,"What is this new PM specialization called ""AI Product Management?!"" How do you hire for it, grow your team into it, or become one?I loved working with my co-author Polly M. Allen who is the founder for AICareerboost and was Principal AI Product Manager on Alexa to write this article. If you don't have time for the full article, here's the cheat sheet summary (and no, not ChatGPT was NOT involved):ARTICLE TAKEAWAYS- AI Product Management is a new area of specialization of Product Management, similar to specializations like ‘Growth PM’ or ‘GTM PM’ in its reliance on specialized skills, that relates to developing and managing products that leverage AI.- AI Product Managers require traditional core product management skills - being able to identify the right problem, and being able to deliver the right solution - with additional depth in software engineering, data-centric skills, communication and risk management.- Hiring and development of AI Product talent depends on the stage of your project. For discovery-stage initiatives, emphasize user knowledge and domain expertise. For optimizing and scaling, look for technical depth and data-driven decision-making.- Develop technical knowledge in domain-expert PMs by pairing them with AI technologists during planning. Develop user empathy in more technical PMs with data analysis of usage patterns, and pairing them with user research teams.- Many AI initiatives have been technology led, leading to a bias to hiring AI technologists as PMs rather than upskilling domain experts or optimization-focused PMs in AI. Organizations need to invest in developing AI knowledge in their product teams to fully take advantage of the latest innovations in AI.hashtag#productmanagement#ai",1 hour ago
AFP Technology,0,,,Grow your business with our tailored approach to software & technology solutions.Let us use our expert knowledge to find efficiencies that make your systems work harder & smarter.Take back precious time each day to focus on other parts of the organisation.Why not use the power of Amazon Alexa and automate your business processes:https://bit.ly/38Sc6IC#Software#Technology#Bespoke#maximiseefficiency,1 hour ago
Kaadas Smart Door Locks,2,,1 repost,"📌Kaadas KA227 Wi-Fi Fingerprint Smart Lock√ 3D biometric fingerprint sensor, recognizes your fingerprint in 0.3s ​√ Remotely control lock or view status from anywhere via Kaadas App ​√ Works with Amazon Alexa and Google Assistant ​√ Up to 20 user PIN codes & 50 fingerprintsJust stay tuned to us for more updates!#smarthome#kaadas#homeautomation#kaadaslock#wifilock#KaadasKA227#deadbolt#iot",1 hour ago
Teresa Zhang,0,,,"RF1: Retrofit doo lock tuya BLE1. tuya BLE,with gateway can connect with Alexa and Google home2.Installed in your existing door lock,3.Workwith American and European lock#retrofitlock#automaticlock#tuyadoorlock#americanlock#euromortiselock#doorlock#smartdoorlock#electroniclock#digitallock#alexalock#googlehomelock#tuyadoorlock#bluetoothdoorlock#keypadlock",1 hour ago
Christoph Reiß,5,,,Kludi E-GO VoiceSimple voice control via Alexa or Google Home.Innovation made by Kludi!#Kludi#E-GO#kludie-go#alexa#google#googleassistant#sprachbedienung#voicecontrol#innovation#zukunft#future#thefuturestartshere,1 hour ago
Bartosz Rega,2,,,"#gpt4went live yesterday.(Greg Brockman, president of OpenAI didn't spill a word last week during an interview at#sxsw, but there were some rumors flowing around).I've consciously ignored all the ""revolutions"" from previous years like AR/VR, blockchain, voice (alexa, ...), metaverse or even the AI hype understood as machine learning.I understood their applications. They got their place. But I never believed they would get as big as the tech world, media and business wanted them to be.Everyone was hunting for the next frontier of technology that would, ultimately, result in tremeondus wealth being created - and being up for grabs.But, in my mind, what happens right now in the#AIspace is on par with the impact of world-changing computing technologies:Mainframe computing (50s-90s), PCs (80s/90s), internet (90s/00s) and mobile devices (00s/10s).Fasten your seatbelts. There are interesting times ahead of us.Tech hasn't been that interesting since more than a decade.",1 hour ago
TechNative,0,,,"Public services must focus efforts on building trust and helping communities to ensure connected devices make a positive difference, writesCivica's Harold de Neef.#PublicSector#procurement#DataSecurity#CloudSecurity#digitaldivide#PublicServices#inclusionhttps://lnkd.in/eZtRTwSb",1 hour ago
"Knowhome Door Lock Technology Co., Ltd",0,,,"RF1: Retrofit doo lock tuya BLE1. tuya BLE,with gateway can connect with Alexa and Google home2.Installed in your existing door lock,3.Workwith American and European lock#retrofitlock#automaticlock#tuyadoorlock#americanlock#euromortiselock#doorlock#smartdoorlock#electroniclock#digitallock#alexalock#googlehomelock#tuyadoorlock#bluetoothdoorlock#keypadlock",1 hour ago
kai yan,0,,,,1 hour ago
Georgie Meredith,4,,,"This week on.... * HEROES HOT TOPICS *Georgie Meredith""Turning our Attention to Attention"" - Should we be prioritising Attention over Viewability metrics? A great read on how Viewability standards should be a given and how meaningful metrics like Attention will help deliver better quality and more efficient ads. Check ourShowHeroes Groupwork with Adelaide and Lumen to report on OLV and CTV attention metrics to further boost campaigns we run.""Read more here:https://lnkd.in/ey9a4VXXGrace Brecknock""Gen X will be the last generation to live with any first-hand experience of what the world was like without the internet or smartphones, and Gen Z is the first to never know the world without our modern reliance on the web and mobile devices. Each audience type has differing values, so its important to create a strategy that is authentically and attitudinally compatible with many. Each generation has been positioned to surpass the one before it in online and offline purchasing power which technology has helped grow.""Read more here:https://lnkd.in/eyEaFAC4Hatty Green""Engaging with the Gen Z audience seems to be the pinnacle of advertisers strategies today, trying to find a way to be noticed by this tech savvy generation. They have not only been raised with multiple screens, but they've been pretty much raised by Alexa!- which is why ShowHeroes' newest CTV product allows for users to purchase from screen to Alexa!""Read more here:https://lnkd.in/evMzeW2u#adtech#brand#attention#viewability#videoadvertising#content#personalbranding",1 hour ago
Alexa Makaafi,1,,,"Apply now! Salaried GP, £85,500 - £90,000 -#Rotherham.The practice appreciate that a varied workload keeps their team motivated, so they are extremely invested in their teams development having already supported 2 GPs to become accredited Trainers. They are committed in assisting others in expanding their specialist areas whatever they may be.Interested? Click the link to apply",1 hour ago
Alexa Hamps,5,,,"📣 UK Clinical Research Associates with a passion for Haematology Clinical Trials!Do you strive for a better work life balance; to work for a company who truly cares about both your personal and professional growth, as well as the communities of patients whom we are collectively working towards helping?Look no further - reach out to myself, Melania Furmaniak or Natasha Campbell to talk about what Syneos could mean for you in 2023.alexa.hamps@syneoshealth.commelania.furmaniak@syneoshealth.comnatasha.campbell@syneoshealth.com#opportunities#syneoshealth#clinicalresearchassociate",1 hour ago
Associazione Italiana per l'Intelligenza Artificiale,0,,,"🎤 “La possibilità di riconoscere ciò che noi diciamo, come nel caso di Alexa, implica una capacità di analisi del linguaggio, di capire il contesto di cui parliamo. Perché è difficile dare una definizione di#IntelligenzaArtificiale? Perché è complesso dire cosa sia intelligenza e cosa stiamo cercando di replicare.Io, come ricercatore di#IA, prendo spunto da Alan Turing, personaggio simbolo di questo mondo, che ha contribuito in modo incredibile alla vittoria delle forze armate nella Seconda Guerra Mondiale.Lui, da giovanissimo, scrive un libro che inizia con questa frase: ‘Le macchine possono pensare’.La sua soluzione all’enigma cerca di andare oltre al concetto di Intelligenza.”Il nostro Presidente Gianluigi Greco, il 30 marzo dell’anno scorso, è stato ospite di ""Altro che Chiacchiere"" su TEN -Teleuropa Network.In un dialogo con gli studenti del corso di “Scienze Turistiche” e “Lingue e Culture Moderne” dell’Università della Calabria, ha approfondito il ruolo delle#IAnella nostra quotidianità.👉Potete recuperare il video qui:https://lnkd.in/dghNK7KV",1 hour ago
kai yan,0,,,,1 hour ago
Michela Osvaldi,0,,,"Vorresti specializzarti nella professione di Piegatore di Lamiera CNC?L'Accademia della Piegatura, unica scuola riconosciuta a livello Italia, sta arrivando!Se interessato/a a partecipare, non perdere l'occasione, manda il tuo Curriculum a:osnago.copernico@gigroup.comAlexa Timpanaroed io ti contatteremo per illustrarti questa magnifica opportunità!#academy#piegatura#meccanica#mechanical#gigroup",1 hour ago
Gene Allen Groner,0,,,"It’s been a wonderful life, full of blessings and beautiful remembrances, thanks to the love of my family and friends. I’m happy to share this testament to the love of and mercy of God and his son Jesus, my Redeemer and friend. I hope you are inspired by the reading. God bless you.**Excerpt from my latest book, A Wonderful Life,now available atamazon.comGene Groner, author and biographergeneallengroner@gmail.com",1 hour ago
Leanne Loome,5,,1 repost,"Many organisations talk about staff wellbeing as a solution to staff recruitment, retention and productivity. Whilst it can unlock great value, many initiatives don't deliver the outcomes organisations expect.In our next HR Energy session,Ian Haconexplores what great cultures look like and will lead a short workshop on how we can improve organisational culture.Ian is the founder ofEnergise.Me, a digital wellbeing platform, and is an experienced CEO/NED and co-owner ofZAKS (UK) LIMITED.HR Energy is a collaboration betweenBecky WilsonatPure Resourcing SolutionsandJames Kidd(Mills & Reeve) to provide learning and networking events for regional HR professionals. If you'd like to join us in April, please book your place here:https://lnkd.in/e7mRNtSiSee you there!#hr#networking#events#hrprofessionalsMia ChurchMatilda Pilkington",
Alexa Maksakova,2,,,"Congratulations on your decision to hire an executive assistant and take back your time! But before you start celebrating, let's talk about the importance of a trial period.I hate to burst your bubble, but your life won't magically transform the moment your new assistant signs the offer letter. It takes time to build a great working relationship, set expectations, and get into a rhythm. That's why it's crucial to have a realistic mindset and approach from the get-go.I've seen too many working relationships crumble due to unrealistic expectations, such as hiring the cheapest assistant, expecting instant results without training, or thinking you don't have enough work for them.The harsh truth is that the trial period may not be smooth sailing at first, but that's okay! Take the time to invest in building a strong foundation and communication with your assistant. Be patient, provide clear feedback, and work together to find the best ways to support each other. And bosses, remember that being involved in your assistant's onboarding process is crucial for their success.In the end, if you want a great assistant, you must be a great leader. So embrace the trial period, set realistic expectations, and watch your working relationship thrive!",1 hour ago
yogesh ( govind) rane,3,,,"New workPromo Director (Colors Marathi) :- Yogesh RaneHead-On Air Promotion & Post (Colors Marathi) :- Rahul Madhukar SalgarDirector of Photography:- Mihir mahadhirEditors (Colors Marathi) :- Parag Kulkarani , Nitin murkuteAssociate Director :- Amol JadhavAssistant director - MadhuraMusic :- Kunal karanSound mixing -  doyalArt Direction :- dilip patwaGFX - Ritesh patil, Vinit thorvecostume - KarishmaMake up & Hair :- Mukesh Zala & TeamOnline - joginder singh vernaGrade :- Swapnil Patole (Famous Studio)Camera :- Arri Alexa - SXTVoice :- Nihar BhosleSound recodist - Pradip dubeyP.R ( Colors Marathi) :- Gayatri Kolte - MuleyProgramming Head ( Colors Marathi) :- Viraj RajeProduction Managers ( Colors Marathi) :- Sanjay Jinwal & Chandrabhushan TiwariSupport :- Fantastic Fifteen (Colors Marathi Oap)#colorsmarathi#Promodirector#promo",1 hour ago
