Name,Reactions,Comments,Reposts,Content,Date
Suradach Wankawisant,5,,,"Manual book for tesla model  3IntroductionThank you for choosing Tesla Model 3. This manual will provide you with all the necessary information to operate your vehicle safely and efficiently. Please read it carefully before driving your vehicle.Getting StartedBefore driving your Tesla Model 3, it is important to ensure that it is properly charged. You can charge your vehicle using a Tesla Supercharger or at home using a Tesla Wall Connector or a standard 120V/240V household outlet.To start your vehicle, press the brake pedal and then press the button on the right side of the steering wheel. Your Model 3 will automatically shift into Drive or Reverse, depending on the position of the gear selector. To engage Park, press the button on the end of the gear selector.Driving Your VehicleTesla Model 3 is equipped with Autopilot, which is an advanced driver assistance system that can help you drive more safely and comfortably. To activate Autopilot, pull down on the right stalk on the steering wheel twice.When Autopilot is engaged, your vehicle will automatically maintain a safe distance from other vehicles and stay within its lane. However, it is important to keep your hands on the steering wheel at all times and pay attention to the road. Autopilot is not a substitute for attentive driving.Charging Your VehicleTo charge your Tesla Model 3, simply plug it into a Tesla Supercharger or a Tesla Wall Connector. You can also charge your vehicle using a standard 120V/240V household outlet, although this method will take longer.When your vehicle is charging, you can monitor its progress using the Tesla mobile app. You can also schedule#tesla",6 days ago
Iker Vélez de Mendizabal,8,2 comments,,"💥💥 𝘼𝙡 𝙏𝙚𝙨𝙡𝙖 𝙈𝙤𝙙𝙚𝙡 𝙔 𝙨𝙚 𝙡𝙚 𝙨𝙖𝙡𝙚 𝙚𝙡 𝙫𝙤𝙡𝙖𝙣𝙩𝙚 💥💥De traca... 👇👇Tesla podría estar al borde de una nueva llamada a revisión. La Administración Nacional de Seguridad en el Transporte por Carretera (NHTSA) acaba de abrir una investigación preliminar con el Tesla Model Y como protagonista. ¿El motivo? Que su volante puede descolgarse en marcha.Y es que otra llamada a revisión reciente está ya en curso con más de 363.000 coches afectados. En su caso por el Autopilot FSD Beta, debido a su hacer deficiente en intersecciones o en carriles de velocidad variable. De hecho, Tesla ha dejado de implementarlo hasta subsanar todos los errores, aunque sigue vendiendo este opcional.En la alerta publicada por la NHTSA el pasado viernes se detalla que la investigación se centra modelos de este SUV producidos este 2023. Y se estima que 120.089 coches podrían presentar estedefecto.Así, detallan igualmente, si bien el encaje de fricción lo mantenía unido a la columna de dirección, la mera fuerza imprimida por el conductor conduciendo acabó propiciando que el volante se separara.Tesla no asumió ninguna responsabilidad. En definitiva, lo detallado por uno de los afectados a finales de enero que ha motivado esta investigación. Prerak Patel, que así se llama el cliente afectado, recibió su Tesla Model Y el 24 de enero, y el 29 de enero fue cuando se le desprendió el volante. Lo hizo en plena autovía, en la Ruta 1 en Woodbridge (Nueva Jersey) y estando su familia también en el coche.Menos mal que pronto serán todos autónomos... En 6 meses dijo no? 🤣🤣🤣 Yo es que alucino... 15.000 € de margen salen de este tipo de soluciones...𝘍𝘜𝘌𝘕𝘛𝘌: 𝘮𝘰𝘵𝘰𝘳𝘱𝘢𝘴𝘪𝘰𝘯.𝘤𝘰𝘮 𝘍𝘖𝘛𝘖𝘚: @𝘱𝘳𝘦𝘯𝘦𝘩24",6 days ago
Shawn Fleming,0,,,"Hi how are you today. My names Shawn Fleming and I started a business called PrisonCrewInk and yes I do have affiliates so we're spelled and branched off a million different ways if that makes sense.It started out as an Idea in prison sitting around talking shop with some of the boys if you know what I mean.Sitting in the hut and drinking toilet wine made out of some of the finest ingredients in the world as in squeezed yeast from the bread,some secret stuff, water, some 🔥, a bottle of disinfectant and a whole lot of knowledge and watching priceless.I know it the names a little iffy but I think it's biblical like Apostle jail style and really means something to me and alot of my follower and their in prison, jails, and institutionse I've lived what it represents and I breath and bleed what I, US, Them, They, We, Theirs, and Ours👌 all believe in and that's a reformed system so that gives me the right to change anything as long as it's in guidelines and it's extremely beneficial.I have a couple of portfolio's as in Social Media, ..Coms, Cashapp with an amazing business strategy if I do say so myself and even better plan to follow with the know how and the work force to recycle America if you catch my drift and like I said just follow me I'm everywhere.I have an outline of the whole shabang in a folder with my life story and art from when I was in the hole in prison and I wrote some of my visions down in my book and it's crazy how things are literally lining themselves up for me I feel like I'm in autopilot if that makes sense.I had a spiritual awakening and I have been on a mission ever since I want to stop in a sense but something is not letting me I'm starting to think it's because I've been wronged unjustfuly well could be from all the research too I guess who knows 👁🙌🤲.Cut from stone or from a different cloth I'm not to sure but one thing is for certain you research people's work so long and really dedicate yourself you start to turn into that person they say or people like all the great minds say.I took that evil and did something good with it and then I started manifesting if that makes sense because good vibes like vibranium are electrical once you get that first blast it's OVA if you know what I mean.Sorry to get off topic I'm all over the place I can't help it alot of time alot of talk then boom boom boom you have an industry 🏭.This is only the beginning of My, US, Them, They, Theirs and Ours mission and I hope we can snag some tag alongs, partners and associates along this amazing and unique fashion show if that makes sense.I hope you see that I've put in the work and am ready to make these necessary changes that need to be made no matter the difficulty.Yours truly,@#PrisonCrewInkP.S, I think it's about that time ⌚ for me,#tesla#rivian#Google#Business#Life",6 days ago
"William Minix, M. Ed.",0,,,,6 days ago
Luc Olinga,1,,,"The last thing that#teslaand Elon Musk want right now is a new showdown with regulators.These investigations consume a lot of#energyand resources. They are unwelcome for a company with a busy roadmap, like Tesla. This year, the carmaker's agenda looks as follows: production of the expected Cybertruck pickup truck, production ramp-up of the Tesla semi, the Tesla bot,#constructionof its new factory in Mexico etc.The Austin, Texas-based automaker has just been hit with a new investigation by a federal regulator. The National Highway Traffic Safety Administration (NHTSA)#administrationjust announced that it is investigating two incidents involving the Model Y SUV, model year 2023. The steering wheel came off while driving#safety.This investigation is in addition to the criminal investigation already opened by the Department of Justice on the Full Self Driving (FSD)#software, the advanced option of Autopilot, the standard driving assistance system of Tesla#cars.Musk, who is already facing Federal investigations at Twitter and Tesla, didn't need this extra annoying distraction.",6 days ago
Benny Huang,38,,1 repost,"Recently, I've taken more time to think about the reasons why I began my journey into coding. A lot of it has to do with my interest in technology, but it was also because of my time working at Tesla. I worked on the Autopilot team as a Data Labeler, where my day-to-day work consisted of contributing labeled images that would be used to train the Autopilot system.It was my first time experiencing how amazing technology can be when it's powered by machine-learning algorithms. I was fascinated by the idea of creating intelligent systems that can analyze and interpret data in order to make accurate predictions and decisions. Seeing the Autopilot system in action, and knowing that my labeled images contributed to its development, was a truly rewarding experience. It sparked my interest in machine learning and inspired me to pursue further knowledge in this field.So toward the end of 2021, I decided to apply to Hack Reactor, where I learned how to create full-stack applications and understand the basic fundamentals of programming.But now...I'm interested in starting my journey to learn machine learning and would love some guidance from those who are already experienced in the field. Can you recommend any resources or courses that you found particularly helpful when you were starting out? What advice would you give to someone who is just beginning to explore this area?I appreciate any insights or recommendations you can share. Thank you!#machinelearning#alwayslearning#opentoconnect",6 days ago
Jonathan Durst,0,,,"US probes Tesla Autopilot, steering wheels that can come off",6 days ago
Shawn Fleming,1,,,"Hi how are you today. My names Shawn Fleming and I started a business called PrisonCrewInk and yes I do have affiliates so we're spelled and branched off a million different ways if that makes sense.It started out as an Idea in prison sitting around talking shop with some of the boys if you know what I mean.Sitting in the hut and drinking toilet wine made out of some of the finest ingredients in the world as in squeezed yeast from the bread,some secret stuff, water, some 🔥, a bottle of disinfectant and a whole lot of knowledge and watching priceless.I know it the names a little iffy but I think it's biblical like Apostle jail style and really means something to me and alot of my follower and their in prison, jails, and institutionse I've lived what it represents and I breath and bleed what I, US, Them, They, We, Theirs, and Ours👌 all believe in and that's a reformed system so that gives me the right to change anything as long as it's in guidelines and it's extremely beneficial.I have a couple of portfolio's as in Social Media, ..Coms, Cashapp with an amazing business strategy if I do say so myself and even better plan to follow with the know how and the work force to recycle America if you catch my drift and like I said just follow me I'm everywhere.I have an outline of the whole shabang in a folder with my life story and art from when I was in the hole in prison and I wrote some of my visions down in my book and it's crazy how things are literally lining themselves up for me I feel like I'm in autopilot if that makes sense.I had a spiritual awakening and I have been on a mission ever since I want to stop in a sense but something is not letting me I'm starting to think it's because I've been wronged unjustfuly well could be from all the research too I guess who knows 👁🙌🤲.Cut from stone or from a different cloth I'm not to sure but one thing is for certain you research people's work so long and really dedicate yourself you start to turn into that person they say or people like all the great minds say.I took that evil and did something good with it and then I started manifesting if that makes sense because good vibes like vibranium are electrical once you get that first blast it's OVA if you know what I mean.Sorry to get off topic I'm all over the place I can't help it alot of time alot of talk then boom boom boom you have an industry 🏭.This is only the beginning of My, US, Them, They, Theirs and Ours mission and I hope we can snag some tag alongs, partners and associates along this amazing and unique fashion show if that makes sense.I hope you see that I've put in the work and am ready to make these necessary changes that need to be made no matter the difficulty.Yours truly,@#PrisonCrewInkP.S, I think it's about that time ⌚ for me,#tesla#rivian#Google#Business#Life",6 days ago
"Gervais  T. Mbunkeu, M.Eng, M.Sc, CCSK",10,1 comment,,"***Update*** Alas! Feds now suspect that “Autopilot” was activated when this Tesla crashed into a $1.4 million fire truck in California last month. The Tesla driver was pronounced dead at the scene, four firefighters were treated for minor injuries. Yet another investigation added toNational Highway Traffic Safety Administration NHTSA‘s growing list.#transportationsafety#mobility#autonomousvehicles#autonomousdriving#selfdrivingcars#selfdriving#tesla#teslaautopilot#elonmusk#safety#moveover#highway#smartcities#technology#artificialintelligence#machinelearninghttps://lnkd.in/ddEWhWWv",6 days ago
DEBRA M. FEZZA REED,0,,,"Hacker News - New Top StoryTesla was likely on autopilot in deadly fire truck crash in Bay Area, feds sayhttps://ift.tt/d2w63XK",6 days ago
Tonnie Taller,0,,,"Tesla was likely on autopilot in deadly fire truck crash in Bay Area, feds say",6 days ago
Randy Overton,0,,,Feds suspect Tesla that hit firetruck in fatal California crash was on Autopilot,6 days ago
DailyQuipper,0,,,Uh-oh…sorry Elon. Henry Ford had to speak his mind! 🙊Do you think Ford is a little too harsh or is he on the right track??https://lnkd.in/g3xBMDzu,6 days ago
Gabriel Major de Deus Lima,19,2 comments,3 reposts,"É assim que operara o sistema de assistência ao motorista do piloto automático, durante o fornecimento da direção ""semiautônoma"".Essencialmente o sistema funciona usando câmeras em rede posicionadas ao redor do carro, o software é capaz de detectar e segmentar objetos e decidir a que distância eles estão e, posteriormente, agir com base nessas informações usando entradas do carro, como direção, freios e aceleração.Usando chips de silício que lidam especificamente com o Autopilot, a Tesla é capaz de construir redes neurais que podem aprender sobre as situações únicas de direção de quase um milhão de Teslas em todo o mundo em tempo real.Isso significa que, embora um Tesla possa aprender sobre seus arredores diretos usando as câmeras acopladas ao carro, ele também pode aproveitar as informações coletadas por outros Teslas em todo o mundo para decidir melhor o que deve fazer.Cada rede Tesla Autopilot envolve 48 redes individuais que levam 70.000 horas de GPU para treinar.Créditos: The Tesla Show (Twitter)Fonte:https://lnkd.in/dY-MJgeBTags💬:#tecnologiadainformação#inteligenciaartificial#curiosidadesnerds#curioso#interessante#ciências#conhecimentos#vocêsabia#descobertas#impressionante#fatos#incrível#mistérios#inacreditável#inedito#aprendendo#saber#fatosdesconhecidos#surpreendente#universocurioso#inexplicável#desconhecido#fatossobrefatos#inusitado#mundocurioso#sabia#fatoscuriosos#surpreendente#fatosinteressantes#fatosinacreditaveiss",6 days ago
Asif Haider,6,18 comments,8 reposts,"🎉 Attention Military Veterans and Family Members! 🎉Are you interested in a career in AI Machine Learning? 🤖💻Join us on Wednesday, March 8th at 11am CST for a free webinar titled""So you want a career in AI Machine Learning? and affiliated with the military? "" 📅The world of AI and machine learning is expanding at an unprecedented rate, and these technologies are being utilized in various industries, such as healthcare, finance, and transportation. 🚀This webinar is designed to provide valuable insights and resources for military veterans and their family members who are interested in transitioning to a career in this exciting field. 💡We are thrilled to haveMelody Gratic, M.Ed, CDP®, CEO/Founder of XcelMil, LLC, as our guest for the upcoming webinar. Melody is a highly accomplishedveteran,executive coach,facilitator,keynote speaker,and trainerwith a passion for servant leadership.As the CEO and Founder of XcelMil, LLC, Melody and her team provideleadership consulting,training,and coaching servicesto government, corporate, and nonprofit decision-makers to help them develop high-performing teams.Melody is committed to delivering exceptional, value-based, and relevant services to stakeholders and partners, helping clients achieve their strategic and tactical goals with excellence and a people-centric focus.We are excited to have Melody join us for the webinar to share her expertise and insights on how military veterans and their family members can transition to careers in AI and machine learning.We will discuss the most recent popular use cases of machine learning, including:speech recognition,computer vision,and natural language processing. 🎤👀🗣️Don't miss out on this opportunity to learn how you can make the transition and succeed in the world of AI and machine learning. We look forward to seeing you there! 🙌Some popular use cases that are well down:🗣️ Amazon Alexa (Amazon)📱 Google Assistant (Google)🍎 Siri (Apple)🚘 Tesla Autopilot (Tesla)🎬 Netflix recommendation system (Netflix)🎧 Spotify recommendation system (Spotify)💻 IBM Watson (IBM)📊 Salesforce Einstein (Salesforce)💻 Microsoft Azure Machine Learning (Microsoft)🖥️ NVIDIA TensorRT (NVIDIA)",1 week ago
